,Year,Week,Name,Opponent,Position,Fumbles Lost,Rush 2PT,Pass Attempts,Points,Pass Yards,Receiving 2PT,Pass Completions,Rush Attempts,Rush TD,Receiving TD,Receptions,Pass 2PT,Rush Yards,Pass Interceptions,Pass TD,Fumble TD,Receiving Yards,Away Games
13034,2016.0,4.666666666666667,Mike Tolbert,Min,RB,0.0,0.0,0.0,571084067.8333334,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,1656730.6666666667,0.0,0.0,0.0,0.0,0.0,749129608645050.1,0.5
13035,2016.0,4.666666666666667,Jacquizz Rodgers,LA,RB,0.0,0.0,0.0,571084067.8333334,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,1656730.6666666667,0.0,0.0,0.0,0.0,0.0,749129608645050.1,0.5
13036,2016.0,4.666666666666667,Isaiah Pead,Browns,RB,0.0,0.0,0.0,571084067.8333334,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,1656730.6666666667,0.0,0.0,0.0,0.0,0.0,749129608645050.1,0.5
13037,2016.0,4.666666666666667,Terrence Magee,49ers,RB,0.0,0.0,0.0,571084067.8333334,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,1656730.6666666667,0.0,0.0,0.0,0.0,0.0,749129608645050.1,0.5
13038,2016.0,4.666666666666667,Andy Janovich,Bengals,RB,0.0,0.0,0.0,571084067.8333334,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,1656730.6666666667,0.0,0.0,0.0,0.0,0.0,749129608645050.1,0.5
13039,2016.0,4.666666666666667,Chris Ivory,Ravens,RB,0.0,0.0,0.0,571084067.8333334,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,1656730.6666666667,0.0,0.0,0.0,0.0,0.0,749129608645050.1,0.5
13040,2016.0,4.666666666666667,Tim Hightower,Falcons,RB,0.0,0.0,0.0,571084067.8333334,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,1656730.6666666667,0.0,0.0,0.0,0.0,0.0,749129608645050.1,0.5
13041,2016.0,4.666666666666667,Jonathan Grimes,Patriots,RB,0.0,0.0,0.0,571084067.8333334,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,1656730.6666666667,0.0,0.0,0.0,0.0,0.0,749129608645050.1,0.5
13042,2016.0,4.666666666666667,Jalston Fowler,Raiders,RB,0.0,0.0,0.0,571084067.8333334,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,1656730.6666666667,0.0,0.0,0.0,0.0,0.0,749129608645050.1,0.5
13043,2016.0,4.666666666666667,Shaun Draughn,Seahawks,RB,0.0,0.0,0.0,571084067.8333334,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,1656730.6666666667,0.0,0.0,0.0,0.0,0.0,749129608645050.1,0.5
13044,2016.0,4.666666666666667,Devontae Booker,Bengals,RB,0.0,0.0,0.0,571084067.8333334,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,1656730.6666666667,0.0,0.0,0.0,0.0,0.0,749129608645050.1,0.5
13045,2016.0,4.666666666666667,Alfred Blue,Patriots,RB,0.0,0.0,0.0,571084067.8333334,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,1656730.6666666667,0.0,0.0,0.0,0.0,0.0,749129608645050.1,0.5
13046,2016.0,4.666666666666667,Matt Asiata,Panthers,RB,0.0,0.0,0.0,571084067.8333334,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,1656730.6666666667,0.0,0.0,0.0,0.0,0.0,749129608645050.1,0.5
13047,2016.0,4.666666666666667,Jonathan Williams,Cardinals,RB,0.0,0.0,0.0,571084067.8333334,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,1656730.6666666667,0.0,0.0,0.0,0.0,0.0,749129608645050.1,0.5
13048,2016.0,4.666666666666667,Charcandrick West,Jets,RB,0.0,0.0,0.0,571084067.8333334,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,1656730.6666666667,0.0,0.0,0.0,0.0,0.0,749129608645050.1,0.5
13049,2016.0,4.666666666666667,Derek Watt,Colts,RB,0.0,0.0,0.0,571084067.8333334,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,1656730.6666666667,0.0,0.0,0.0,0.0,0.0,749129608645050.1,0.5
13050,2016.0,4.666666666666667,James Starks,Lions,RB,0.0,0.0,0.0,571084067.8333334,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,1656730.6666666667,0.0,0.0,0.0,0.0,0.0,749129608645050.1,0.5
13051,2016.0,4.666666666666667,Anthony Sherman,Jets,RB,0.0,0.0,0.0,571084067.8333334,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,1656730.6666666667,0.0,0.0,0.0,0.0,0.0,749129608645050.1,0.5
13052,2016.0,4.666666666666667,Daryl Richardson,Eagles,RB,0.0,0.0,0.0,571084067.8333334,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,1656730.6666666667,0.0,0.0,0.0,0.0,0.0,749129608645050.1,0.5
13053,2016.0,4.666666666666667,Jamize Olawale,Titans,RB,0.0,0.0,0.0,571084067.8333334,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,1656730.6666666667,0.0,0.0,0.0,0.0,0.0,749129608645050.1,0.5
13054,2016.0,4.666666666666667,Dexter McCluster,Colts,RB,0.0,0.0,0.0,571084067.8333334,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,1656730.6666666667,0.0,0.0,0.0,0.0,0.0,749129608645050.1,0.5
13055,2016.0,4.666666666666667,Ryan Mathews,Steelers,RB,0.0,0.0,0.0,571084067.8333334,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,1656730.6666666667,0.0,0.0,0.0,0.0,0.0,749129608645050.1,0.5
13056,2016.0,4.666666666666667,Rob Kelley,Giants,RB,0.0,0.0,0.0,571084067.8333334,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,1656730.6666666667,0.0,0.0,0.0,0.0,0.0,749129608645050.1,0.5
13057,2016.0,4.666666666666667,Kyle Juszczyk,Jaguars,RB,0.0,0.0,0.0,571084067.8333334,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,1656730.6666666667,0.0,0.0,0.0,0.0,0.0,749129608645050.1,0.5
13058,2016.0,4.666666666666667,Chris Johnson,Bills,RB,0.0,0.0,0.0,571084067.8333334,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,1656730.6666666667,0.0,0.0,0.0,0.0,0.0,749129608645050.1,0.5
13059,2016.0,4.666666666666667,Tyler Ervin,Patriots,RB,0.0,0.0,0.0,571084067.8333334,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,1656730.6666666667,0.0,0.0,0.0,0.0,0.0,749129608645050.1,0.5
13060,2016.0,4.666666666666667,DeMarco Murray,Texans,RB,0.0,0.0,0.0,571084067.8333334,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,1656730.6666666667,0.0,0.0,0.0,0.0,0.0,749129608645050.1,0.5
13061,2016.0,4.666666666666667,Ezekiel Elliott,49ers,RB,0.0,0.0,0.0,571084067.8333334,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,1656730.6666666667,0.0,0.0,0.0,0.0,0.0,749129608645050.1,0.5
13062,2016.0,4.666666666666667,Isaiah Crowell,Redskins,RB,0.0,0.0,0.0,571084067.8333334,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,1656730.6666666667,0.0,0.0,0.0,0.0,0.0,749129608645050.1,0.5
13063,2016.0,4.666666666666667,Matt Jones,Browns,RB,0.0,0.0,0.0,571084067.8333334,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,1656730.6666666667,0.0,0.0,0.0,0.0,0.0,749129608645050.1,0.5
13064,2016.0,4.666666666666667,John Kuhn,Chargers,RB,0.0,0.0,0.0,571084067.8333334,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,1656730.6666666667,0.0,0.0,0.0,0.0,0.0,749129608645050.1,0.5
13065,2016.0,4.666666666666667,Melvin Gordon,Saints,RB,0.0,0.0,0.0,571084067.8333334,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,1656730.6666666667,0.0,0.0,0.0,0.0,0.0,749129608645050.1,0.5
13066,2016.0,4.666666666666667,Terrance West,Raiders,RB,0.0,0.0,0.0,571084067.8333334,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,1656730.6666666667,0.0,0.0,0.0,0.0,0.0,749129608645050.1,0.5
13067,2016.0,4.666666666666667,Le'Veon Bell,Chiefs,RB,0.0,0.0,0.0,571084067.8333334,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,1656730.6666666667,0.0,0.0,0.0,0.0,0.0,749129608645050.1,0.5
13068,2016.0,4.666666666666667,LeSean McCoy,Patriots,RB,0.0,0.0,0.0,571084067.8333334,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,1656730.6666666667,0.0,0.0,0.0,0.0,0.0,749129608645050.1,0.5
13069,2016.0,4.666666666666667,Jerick McKinnon,Giants,RB,0.0,0.0,0.0,571084067.8333334,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,1656730.6666666667,0.0,0.0,0.0,0.0,0.0,749129608645050.1,0.5
13070,2016.0,4.666666666666667,Mark Ingram,Chargers,RB,0.0,0.0,0.0,571084067.8333334,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,1656730.6666666667,0.0,0.0,0.0,0.0,0.0,749129608645050.1,0.5
13071,2016.0,4.666666666666667,Christine Michael,Jets,RB,0.0,0.0,0.0,571084067.8333334,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,1656730.6666666667,0.0,0.0,0.0,0.0,0.0,749129608645050.1,0.5
13072,2016.0,4.666666666666667,Frank Gore,Jaguars,RB,0.0,0.0,0.0,571084067.8333334,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,1656730.6666666667,0.0,0.0,0.0,0.0,0.0,749129608645050.1,0.5
13073,2016.0,4.666666666666667,Carlos Hyde,Cowboys,RB,0.0,0.0,0.0,571084067.8333334,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,1656730.6666666667,0.0,0.0,0.0,0.0,0.0,749129608645050.1,0.5
13074,2016.0,4.666666666666667,Jordan Howard,Lions,RB,0.0,0.0,0.0,571084067.8333334,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,1656730.6666666667,0.0,0.0,0.0,0.0,0.0,749129608645050.1,0.5
13075,2016.0,4.666666666666667,T.J. Yeldon,Colts,RB,0.0,0.0,0.0,571084067.8333334,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,1656730.6666666667,0.0,0.0,0.0,0.0,0.0,749129608645050.1,0.5
13076,2016.0,4.666666666666667,David Johnson,LA,RB,0.0,0.0,0.0,571084067.8333334,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,1656730.6666666667,0.0,0.0,0.0,0.0,0.0,749129608645050.1,0.5
13077,2016.0,4.666666666666667,Devonta Freeman,Panthers,RB,0.0,0.0,0.0,571084067.8333334,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,1656730.6666666667,0.0,0.0,0.0,0.0,0.0,749129608645050.1,0.5
13078,2016.0,4.666666666666667,Lamar Miller,Titans,RB,0.0,0.0,0.0,571084067.8333334,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,1656730.6666666667,0.0,0.0,0.0,0.0,0.0,749129608645050.1,0.5
13079,2016.0,4.666666666666667,Orleans Darkwa,Min,RB,0.0,0.0,0.0,571084067.8333334,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,1656730.6666666667,0.0,0.0,0.0,0.0,0.0,749129608645050.1,0.5
13080,2016.0,4.666666666666667,C.J. Anderson,Buccaneers,RB,0.0,0.0,0.0,571084067.8333334,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,1656730.6666666667,0.0,0.0,0.0,0.0,0.0,749129608645050.1,0.5
13081,2016.0,4.666666666666667,Chris Thompson,Browns,RB,0.0,0.0,0.0,571084067.8333334,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,1656730.6666666667,0.0,0.0,0.0,0.0,0.0,749129608645050.1,0.5
13082,2016.0,4.666666666666667,Fozzy Whittaker,Falcons,RB,0.0,0.0,0.0,571084067.8333334,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,1656730.6666666667,0.0,0.0,0.0,0.0,0.0,749129608645050.1,0.5
13083,2016.0,4.666666666666667,Spencer Ware,Steelers,RB,0.0,0.0,0.0,571084067.8333334,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,1656730.6666666667,0.0,0.0,0.0,0.0,0.0,749129608645050.1,0.5
13084,2016.0,4.666666666666667,C.J. Spiller,Jets,RB,0.0,0.0,0.0,571084067.8333334,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,1656730.6666666667,0.0,0.0,0.0,0.0,0.0,749129608645050.1,0.5
13085,2016.0,4.666666666666667,Bilal Powell,Seahawks,RB,0.0,0.0,0.0,571084067.8333334,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,1656730.6666666667,0.0,0.0,0.0,0.0,0.0,749129608645050.1,0.5
13086,2016.0,4.666666666666667,Paul Perkins,Min,RB,0.0,0.0,0.0,571084067.8333334,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,1656730.6666666667,0.0,0.0,0.0,0.0,0.0,749129608645050.1,0.5
13087,2016.0,4.666666666666667,Jeremy Hill,Dolphins,RB,0.0,0.0,0.0,571084067.8333334,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,1656730.6666666667,0.0,0.0,0.0,0.0,0.0,749129608645050.1,0.5
13088,2016.0,4.666666666666667,Todd Gurley,Cardinals,RB,0.0,0.0,0.0,571084067.8333334,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,1656730.6666666667,0.0,0.0,0.0,0.0,0.0,749129608645050.1,0.5
13089,2016.0,4.666666666666667,Matt Asiata,Giants,RB,0.0,0.0,0.0,571084067.8333334,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,1656730.6666666667,0.0,0.0,0.0,0.0,0.0,749129608645050.1,0.5
13090,2016.0,4.666666666666667,DeAngelo Williams,Chiefs,RB,0.0,0.0,0.0,571084067.8333334,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,1656730.6666666667,0.0,0.0,0.0,0.0,0.0,749129608645050.1,0.5
13091,2016.0,4.666666666666667,James White,Bills,RB,0.0,0.0,0.0,571084067.8333334,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,1656730.6666666667,0.0,0.0,0.0,0.0,0.0,749129608645050.1,0.5
13092,2016.0,4.666666666666667,Bobby Rainey,Min,RB,0.0,0.0,0.0,571084067.8333334,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,1656730.6666666667,0.0,0.0,0.0,0.0,0.0,749129608645050.1,0.5
13093,2016.0,4.666666666666667,Duke Johnson,Redskins,RB,0.0,0.0,0.0,571084067.8333334,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,1656730.6666666667,0.0,0.0,0.0,0.0,0.0,749129608645050.1,0.5
13094,2016.0,4.666666666666667,Theo Riddick,Bears,RB,0.0,0.0,0.0,571084067.8333334,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,1656730.6666666667,0.0,0.0,0.0,0.0,0.0,749129608645050.1,0.5
13095,2016.0,4.666666666666667,Kyle Juszczyk,Raiders,RB,0.0,0.0,0.0,571084067.8333334,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,1656730.6666666667,0.0,0.0,0.0,0.0,0.0,749129608645050.1,0.5
13096,2016.0,4.666666666666667,LeGarrette Blount,Bills,RB,0.0,0.0,0.0,571084067.8333334,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,1656730.6666666667,0.0,0.0,0.0,0.0,0.0,749129608645050.1,0.5
13097,2016.0,4.666666666666667,Mike Gillislee,Patriots,RB,0.0,0.0,0.0,571084067.8333334,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,1656730.6666666667,0.0,0.0,0.0,0.0,0.0,749129608645050.1,0.5
13098,2016.0,4.666666666666667,Jay Ajayi,Bengals,RB,0.0,0.0,0.0,571084067.8333334,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,1656730.6666666667,0.0,0.0,0.0,0.0,0.0,749129608645050.1,0.5
13099,2016.0,4.666666666666667,Zach Zenner,Bears,RB,0.0,0.0,0.0,571084067.8333334,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,1656730.6666666667,0.0,0.0,0.0,0.0,0.0,749129608645050.1,0.5
13100,2016.0,4.666666666666667,DeAndre Washington,Ravens,RB,0.0,0.0,0.0,571084067.8333334,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,1656730.6666666667,0.0,0.0,0.0,0.0,0.0,749129608645050.1,0.5
13101,2016.0,4.666666666666667,Alfred Morris,49ers,RB,0.0,0.0,0.0,571084067.8333334,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,1656730.6666666667,0.0,0.0,0.0,0.0,0.0,749129608645050.1,0.5
13102,2016.0,4.666666666666667,Chris Johnson,LA,RB,0.0,0.0,0.0,571084067.8333334,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,1656730.6666666667,0.0,0.0,0.0,0.0,0.0,749129608645050.1,0.5
13103,2016.0,4.666666666666667,Matt Forte,Seahawks,RB,0.0,0.0,0.0,571084067.8333334,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,1656730.6666666667,0.0,0.0,0.0,0.0,0.0,749129608645050.1,0.5
13104,2016.0,4.666666666666667,Josh Ferguson,Jaguars,RB,0.0,0.0,0.0,571084067.8333334,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,1656730.6666666667,0.0,0.0,0.0,0.0,0.0,749129608645050.1,0.5
13105,2016.0,4.666666666666667,Devontae Booker,Buccaneers,RB,0.0,0.0,0.0,571084067.8333334,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,1656730.6666666667,0.0,0.0,0.0,0.0,0.0,749129608645050.1,0.5
13106,2016.0,4.666666666666667,Giovani Bernard,Dolphins,RB,0.0,0.0,0.0,571084067.8333334,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,1656730.6666666667,0.0,0.0,0.0,0.0,0.0,749129608645050.1,0.5
13107,2016.0,4.666666666666667,Jacquizz Rodgers,Broncos,RB,0.0,0.0,0.0,571084067.8333334,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,1656730.6666666667,0.0,0.0,0.0,0.0,0.0,749129608645050.1,0.5
13108,2016.0,4.666666666666667,Chris Ivory,Colts,RB,0.0,0.0,0.0,571084067.8333334,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,1656730.6666666667,0.0,0.0,0.0,0.0,0.0,749129608645050.1,0.5
13109,2016.0,4.666666666666667,Tevin Coleman,Panthers,RB,0.0,0.0,0.0,571084067.8333334,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,1656730.6666666667,0.0,0.0,0.0,0.0,0.0,749129608645050.1,0.5
13110,2016.0,4.666666666666667,Javorius Allen,Raiders,RB,0.0,0.0,0.0,571084067.8333334,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,1656730.6666666667,0.0,0.0,0.0,0.0,0.0,749129608645050.1,0.5
13111,2016.0,4.666666666666667,Charles Sims,Broncos,RB,0.0,0.0,0.0,571084067.8333334,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,1656730.6666666667,0.0,0.0,0.0,0.0,0.0,749129608645050.1,0.5
13112,2016.0,4.666666666666667,Jalen Richard,Ravens,RB,0.0,0.0,0.0,571084067.8333334,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,1656730.6666666667,0.0,0.0,0.0,0.0,0.0,749129608645050.1,0.5
13113,2016.0,4.666666666666667,Latavius Murray,Ravens,RB,0.0,0.0,0.0,571084067.8333334,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,1656730.6666666667,0.0,0.0,0.0,0.0,0.0,749129608645050.1,0.5
13114,2016.0,4.666666666666667,Daniel Lasco,Chargers,RB,0.0,0.0,0.0,571084067.8333334,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,1656730.6666666667,0.0,0.0,0.0,0.0,0.0,749129608645050.1,0.5
13115,2016.0,4.666666666666667,Tim Hightower,Chargers,RB,0.0,0.0,0.0,571084067.8333334,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,1656730.6666666667,0.0,0.0,0.0,0.0,0.0,749129608645050.1,0.5
13116,2016.0,4.666666666666667,Lance Dunbar,49ers,RB,0.0,0.0,0.0,571084067.8333334,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,1656730.6666666667,0.0,0.0,0.0,0.0,0.0,749129608645050.1,0.5
13117,2016.0,4.666666666666667,Kenyan Drake,Bengals,RB,0.0,0.0,0.0,571084067.8333334,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,1656730.6666666667,0.0,0.0,0.0,0.0,0.0,749129608645050.1,0.5
13118,2016.0,4.666666666666667,Patrick DiMarco,Panthers,RB,0.0,0.0,0.0,571084067.8333334,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,1656730.6666666667,0.0,0.0,0.0,0.0,0.0,749129608645050.1,0.5
13119,2016.0,4.666666666666667,Knile Davis,Steelers,RB,0.0,0.0,0.0,571084067.8333334,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,1656730.6666666667,0.0,0.0,0.0,0.0,0.0,749129608645050.1,0.5
13120,2016.0,4.666666666666667,Brandon Bolden,Bills,RB,0.0,0.0,0.0,571084067.8333334,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,1656730.6666666667,0.0,0.0,0.0,0.0,0.0,749129608645050.1,0.5
13121,2016.0,4.666666666666667,Alfred Blue,Titans,RB,0.0,0.0,0.0,571084067.8333334,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,1656730.6666666667,0.0,0.0,0.0,0.0,0.0,749129608645050.1,0.5
13122,2016.0,4.666666666666667,Kapri Bibbs,Buccaneers,RB,0.0,0.0,0.0,571084067.8333334,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,1656730.6666666667,0.0,0.0,0.0,0.0,0.0,749129608645050.1,0.5
13123,2016.0,4.666666666666667,Cameron Artis-Payne,Falcons,RB,0.0,0.0,0.0,571084067.8333334,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,1656730.6666666667,0.0,0.0,0.0,0.0,0.0,749129608645050.1,0.5
13124,2016.0,4.666666666666667,Damien Williams,Bengals,RB,0.0,0.0,0.0,571084067.8333334,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,1656730.6666666667,0.0,0.0,0.0,0.0,0.0,749129608645050.1,0.5
13125,2016.0,4.666666666666667,Dwayne Washington,Bears,RB,0.0,0.0,0.0,571084067.8333334,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,1656730.6666666667,0.0,0.0,0.0,0.0,0.0,749129608645050.1,0.5
13126,2016.0,4.666666666666667,Robert Turbin,Jaguars,RB,0.0,0.0,0.0,571084067.8333334,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,1656730.6666666667,0.0,0.0,0.0,0.0,0.0,749129608645050.1,0.5
13127,2016.0,4.666666666666667,Mike Tolbert,Falcons,RB,0.0,0.0,0.0,571084067.8333334,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,1656730.6666666667,0.0,0.0,0.0,0.0,0.0,749129608645050.1,0.5
13128,2016.0,4.666666666666667,Jay Prosch,Titans,RB,0.0,0.0,0.0,571084067.8333334,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,1656730.6666666667,0.0,0.0,0.0,0.0,0.0,749129608645050.1,0.5
13129,2016.0,4.666666666666667,Isaiah Pead,Bengals,RB,0.0,0.0,0.0,571084067.8333334,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,1656730.6666666667,0.0,0.0,0.0,0.0,0.0,749129608645050.1,0.5
13130,2016.0,4.666666666666667,Jamize Olawale,Ravens,RB,0.0,0.0,0.0,571084067.8333334,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,1656730.6666666667,0.0,0.0,0.0,0.0,0.0,749129608645050.1,0.5
13131,2016.0,4.666666666666667,Dexter McCluster,Saints,RB,0.0,0.0,0.0,571084067.8333334,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,1656730.6666666667,0.0,0.0,0.0,0.0,0.0,749129608645050.1,0.5
13132,2016.0,4.666666666666667,Zach Line,Giants,RB,0.0,0.0,0.0,571084067.8333334,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,1656730.6666666667,0.0,0.0,0.0,0.0,0.0,749129608645050.1,0.5
13133,2016.0,4.666666666666667,Rob Kelley,Browns,RB,0.0,0.0,0.0,571084067.8333334,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,1656730.6666666667,0.0,0.0,0.0,0.0,0.0,749129608645050.1,0.5
13134,2016.0,4.666666666666667,Derrick Henry,Texans,RB,0.0,0.0,0.0,571084067.8333334,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,1656730.6666666667,0.0,0.0,0.0,0.0,0.0,749129608645050.1,0.5
13135,2016.0,4.666666666666667,Jerome Felton,Patriots,RB,0.0,0.0,0.0,571084067.8333334,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,1656730.6666666667,0.0,0.0,0.0,0.0,0.0,749129608645050.1,0.5
13136,2016.0,4.666666666666667,Andre Ellington,LA,RB,0.0,0.0,0.0,571084067.8333334,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,1656730.6666666667,0.0,0.0,0.0,0.0,0.0,749129608645050.1,0.5
13137,2016.0,4.666666666666667,Shaun Draughn,Cowboys,RB,0.0,0.0,0.0,571084067.8333334,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,1656730.6666666667,0.0,0.0,0.0,0.0,0.0,749129608645050.1,0.5
13138,2016.0,4.666666666666667,Alex Collins,Jets,RB,0.0,0.0,0.0,571084067.8333334,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,1656730.6666666667,0.0,0.0,0.0,0.0,0.0,749129608645050.1,0.5
13139,2016.0,4.666666666666667,Jamaal Charles,Steelers,RB,0.0,0.0,0.0,571084067.8333334,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,1656730.6666666667,0.0,0.0,0.0,0.0,0.0,749129608645050.1,0.5
13140,2016.0,4.666666666666667,Joique Bell,Lions,RB,0.0,0.0,0.0,571084067.8333334,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,1656730.6666666667,0.0,0.0,0.0,0.0,0.0,749129608645050.1,0.5
13141,2016.0,4.666666666666667,David Johnson,49ers,RB,0.0,0.0,0.0,571084067.8333334,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,1656730.6666666667,0.0,0.0,0.0,0.0,0.0,749129608645050.1,0.5
13142,2016.0,4.666666666666667,Ezekiel Elliott,Bengals,RB,0.0,0.0,0.0,571084067.8333334,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,1656730.6666666667,0.0,0.0,0.0,0.0,0.0,749129608645050.1,0.5
13143,2016.0,4.666666666666667,Tevin Coleman,Broncos,RB,0.0,0.0,0.0,571084067.8333334,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,1656730.6666666667,0.0,0.0,0.0,0.0,0.0,749129608645050.1,0.5
13144,2016.0,4.666666666666667,Jordan Howard,Colts,RB,0.0,0.0,0.0,571084067.8333334,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,1656730.6666666667,0.0,0.0,0.0,0.0,0.0,749129608645050.1,0.5
13145,2016.0,4.666666666666667,Cameron Artis-Payne,Buccaneers,RB,0.0,0.0,0.0,571084067.8333334,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,1656730.6666666667,0.0,0.0,0.0,0.0,0.0,749129608645050.1,0.5
13146,2016.0,4.666666666666667,Theo Riddick,Eagles,RB,0.0,0.0,0.0,571084067.8333334,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,1656730.6666666667,0.0,0.0,0.0,0.0,0.0,749129608645050.1,0.5
