,50+,FGA,FGM,Name,Opponent,Points,Position,Week,XPA,XPM,Year
392,0,0,0,Graham Gano,@KC,3.00,K,13,3,3,2012
393,0,1,0,Blair Walsh,@GB,2.00,K,13,2,2,2012
394,0,2,0,Nick Folk,Ari,1.00,K,13,1,1,2012
395,0,0,0,Brandon Fields,NE,0.00,K,13,0,0,2012
396,0,3,3,Stephen Hauschka,Ari,16.00,K,14,7,7,2012
397,1,4,4,Josh Brown,Dal,15.00,K,14,1,1,2012
398,0,4,4,Matt Prater,@Oak,14.00,K,14,2,2,2012
399,1,2,2,Nick Novak,@Pit,12.00,K,14,4,4,2012
400,0,3,3,Graham Gano,Atl,12.00,K,14,3,3,2012
401,0,3,3,Phil Dawson,KC,12.00,K,14,3,3,2012
402,1,2,2,Adam Vinatieri,Ten,11.00,K,14,3,3,2012
403,0,3,3,Kai Forbath,Bal,11.00,K,14,2,2,2012
404,0,4,3,Rob Bironas,@Ind,11.00,K,14,2,2,2012
405,0,2,1,Lawrence Tynes,NO,10.00,K,14,7,7,2012
406,0,2,2,Garrett Hartley,@NYG,9.00,K,14,3,3,2012
407,0,3,2,Mason Crosby,Det,9.00,K,14,3,3,2012
408,1,2,2,Dan Carpenter,@SF,9.00,K,14,1,1,2012
409,0,2,2,David Akers,Mia,9.00,K,14,3,3,2012
410,0,3,2,Jason Hanson,@GB,8.00,K,14,2,2,2012
411,0,2,2,Dan Bailey,@Cin,8.00,K,14,2,2,2012
412,0,1,1,Shaun Suisham,SD,6.00,K,14,3,3,2012
413,0,2,2,Rian Lindell,Stl,6.00,K,14,0,0,2012
414,0,0,0,Stephen Gostkowski,Hou,6.00,K,14,6,6,2012
415,0,3,1,Alex Henery,@TB,5.00,K,14,2,2,2012
416,0,1,1,Nick Folk,@Jax,5.00,K,14,2,2,2012
417,0,0,0,Justin Tucker,@Was,4.00,K,14,4,4,2012
418,0,2,1,Josh Scobee,NYJ,4.00,K,14,1,1,2012
419,0,0,0,Blair Walsh,Chi,3.00,K,14,3,3,2012
420,0,0,0,Connor Barth,Phi,3.00,K,14,3,3,2012
421,0,0,0,Shayne Graham,@NE,2.00,K,14,2,2,2012
422,0,0,0,Robbie Gould,@Min,2.00,K,14,2,2,2012
423,0,0,0,Matt Bryant,@Car,2.00,K,14,2,2,2012
424,0,0,0,Greg Zuerlein,@Buf,1.00,K,14,1,1,2012
425,0,1,0,Ryan Succop,@Cle,1.00,K,14,1,1,2012
426,0,0,0,Sebastian Janikowski,Den,1.00,K,14,1,1,2012
427,3,5,5,Blair Walsh,@Stl,24.00,K,15,3,3,2012
428,2,6,5,Sebastian Janikowski,KC,19.00,K,15,0,0,2012
429,0,6,5,Shayne Graham,Ind,17.00,K,15,2,2,2012
430,0,3,3,Stephen Hauschka,@Buf,14.00,K,15,6,5,2012
431,1,3,3,Dan Carpenter,Jax,12.00,K,15,1,1,2012
432,0,2,2,Garrett Hartley,TB,11.00,K,15,5,5,2012
433,1,2,2,Dan Bailey,Pit,11.00,K,15,3,3,2012
434,0,3,2,David Akers,@NE,11.00,K,15,5,5,2012
435,0,3,2,Matt Prater,@Bal,10.00,K,15,4,4,2012
436,0,2,2,Stephen Gostkowski,SF,10.00,K,15,4,4,2012
437,1,1,1,Jay Feely,Det,10.00,K,15,5,5,2012
438,0,2,2,Matt Bryant,NYG,10.00,K,15,4,4,2012
439,0,2,2,Josh Brown,@Phi,10.00,K,15,4,4,2012
440,0,1,1,Kai Forbath,@Cle,8.00,K,15,5,5,2012
441,0,2,2,Olindo Mare,GB,7.00,K,15,1,1,2012
442,0,2,2,Alex Henery,Cin,7.00,K,15,1,1,2012
443,0,1,1,Graham Gano,@SD,7.00,K,15,4,4,2012
444,0,1,1,Shaun Suisham,@Dal,6.00,K,15,3,3,2012
445,0,1,1,Adam Vinatieri,@Hou,5.00,K,15,2,2,2012
446,0,1,1,Justin Tucker,Den,5.00,K,15,2,2,2012
447,0,1,1,Rian Lindell,Sea,5.00,K,15,2,2,2012
448,0,1,1,Jason Hanson,@Ari,4.00,K,15,1,1,2012
449,0,1,1,Nick Folk,@Ten,4.00,K,15,1,1,2012
450,0,1,1,Josh Scobee,@Mia,3.00,K,15,0,0,2012
451,0,0,0,Phil Dawson,Was,3.00,K,15,3,3,2012
452,0,2,0,Mason Crosby,@Chi,3.00,K,15,3,3,2012
453,0,1,0,Greg Zuerlein,Min,2.00,K,15,2,2,2012
454,0,1,0,Rob Bironas,NYJ,2.00,K,15,2,2,2012
455,0,0,0,Nick Novak,Car,1.00,K,15,1,1,2012
456,0,1,0,Lawrence Tynes,@Atl,0.00,K,15,0,0,2012
457,0,0,0,Brandon Fields,Jax,0.00,K,15,0,0,2012
458,0,4,4,Justin Tucker,NYG,15.00,K,16,3,3,2012
459,1,3,3,Blair Walsh,@Hou,13.00,K,16,2,2,2012
460,0,2,2,Mason Crosby,Ten,13.00,K,16,7,7,2012
461,1,2,2,Nick Novak,@NYJ,11.00,K,16,3,3,2012
462,0,3,3,Stephen Gostkowski,@Jax,11.00,K,16,2,2,2012
463,0,4,3,Josh Scobee,NE,10.00,K,16,1,1,2012
464,0,2,2,Matt Prater,Cle,10.00,K,16,4,4,2012
465,0,3,2,Garrett Hartley,@Dal,10.00,K,16,4,4,2012
466,0,3,3,Jason Hanson,Atl,10.00,K,16,1,1,2012
467,0,2,2,Kai Forbath,@Phi,9.00,K,16,3,3,2012
468,1,3,2,David Akers,@Sea,9.00,K,16,1,1,2012
469,0,2,2,Adam Vinatieri,@KC,8.00,K,16,2,2,2012
470,0,2,2,Alex Henery,Was,8.00,K,16,2,2,2012
471,1,2,2,Shayne Graham,Min,8.00,K,16,0,0,2012
472,1,2,2,Phil Dawson,@Den,8.00,K,16,0,0,2012
473,0,3,2,Ryan Succop,Ind,7.00,K,16,1,1,2012
474,1,2,1,Graham Gano,Oak,7.00,K,16,2,2,2012
475,0,2,2,Jay Feely,Chi,7.00,K,16,1,1,2012
476,0,1,1,Matt Bryant,@Det,7.00,K,16,4,4,2012
477,0,3,2,Josh Brown,@Pit,7.00,K,16,1,1,2012
478,0,2,2,Connor Barth,Stl,7.00,K,16,1,1,2012
479,0,1,1,Dan Bailey,NO,7.00,K,16,4,4,2012
480,0,2,1,Nate Kaeding,Buf,6.00,K,16,3,3,2012
481,0,2,2,Sebastian Janikowski,@Car,6.00,K,16,0,0,2012
482,0,0,0,Stephen Hauschka,SF,6.00,K,16,6,6,2012
483,0,1,1,Nick Folk,SD,5.00,K,16,2,2,2012
484,0,0,0,Greg Zuerlein,@TB,4.00,K,16,4,4,2012
485,0,3,1,Shaun Suisham,Cin,4.00,K,16,1,1,2012
486,0,1,0,Olindo Mare,@Ari,4.00,K,16,4,4,2012
487,0,1,1,Rian Lindell,@Mia,4.00,K,16,1,1,2012
488,0,0,0,Lawrence Tynes,@Bal,2.00,K,16,2,2,2012
489,0,0,0,Rob Bironas,@GB,1.00,K,16,1,1,2012
490,1,3,3,Blair Walsh,GB,15.00,K,17,4,4,2012
491,0,5,4,Olindo Mare,@Det,14.00,K,17,2,2,2012
492,0,4,3,Graham Gano,@NO,14.00,K,17,5,5,2012
493,1,4,3,Shayne Graham,@Ind,12.00,K,17,1,1,2012
494,1,2,2,Mason Crosby,@Min,12.00,K,17,4,4,2012
495,0,3,3,Josh Brown,Bal,11.00,K,17,2,2,2012
496,1,1,1,Garrett Hartley,Car,10.00,K,17,5,5,2012
497,0,3,3,Connor Barth,@Atl,10.00,K,17,1,1,2012
498,0,4,3,Nick Folk,@Buf,9.00,K,17,0,0,2012
499,0,4,2,David Akers,Ari,9.00,K,17,3,3,2012
500,0,1,1,Matt Prater,KC,8.00,K,17,5,5,2012
501,0,2,2,Stephen Hauschka,Stl,8.00,K,17,2,2,2012
502,0,1,1,Rob Bironas,Jax,8.00,K,17,5,5,2012
503,0,3,2,Greg Zuerlein,@Sea,7.00,K,17,1,1,2012
504,0,2,2,Jay Feely,@SF,7.00,K,17,1,1,2012
505,0,0,0,Lawrence Tynes,Phi,6.00,K,17,6,6,2012
506,0,1,1,Shaun Suisham,Cle,6.00,K,17,3,3,2012
507,0,1,1,Nick Novak,Oak,6.00,K,17,3,3,2012
508,0,1,1,Jason Hanson,Chi,6.00,K,17,3,3,2012
509,1,2,1,Phil Dawson,@Pit,6.00,K,17,1,1,2012
510,0,2,1,Justin Tucker,@Cin,5.00,K,17,2,2,2012
511,0,1,1,Matt Bryant,TB,5.00,K,17,2,2,2012
512,0,0,0,Adam Vinatieri,Hou,4.00,K,17,4,4,2012
513,0,2,0,Rian Lindell,NYJ,4.00,K,17,4,4,2012
514,0,0,0,Stephen Gostkowski,Mia,4.00,K,17,4,4,2012
515,0,1,0,Kai Forbath,Dal,4.00,K,17,4,4,2012
516,0,1,1,Dan Bailey,@Was,4.00,K,17,1,1,2012
517,0,2,1,Ryan Succop,@Den,3.00,K,17,0,0,2012
518,0,0,0,Sebastian Janikowski,@SD,3.00,K,17,3,3,2012
519,0,0,0,Josh Scobee,@Ten,2.00,K,17,2,2,2012
520,0,0,0,Sam Koch,@Cin,1.00,K,17,0,0,2012
521,0,1,0,Alex Henery,@NYG,1.00,K,17,1,1,2012
522,0,1,0,Nate Kaeding,@NE,0.00,K,17,0,0,2012
